provider,source_id,display_zoom,source_zoom,tile_x,tile_y,tile_url,layer_name,feature_index,mvt_id,geometry_type,properties_json,geometry_wkt,fetched_at
mapillary,mapillary_mly1_public_vtp,13,13,4199,2710,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2710?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,486,486,LineString,"{""captured_at"": 1686147936000, ""creator_id"": 158325836319628, ""foot"": false, ""id"": ""Q0eKRgmqP9wUVfs6t85on3"", ""image_id"": 1654945718357159, ""is_pano"": false, ""quality_score"": 0.5342352941176471}","LINESTRING (4.56673980 51.87952445, 4.56628919 51.88021325)",2026-05-20T08:29:43+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2710,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2710?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,487,487,LineString,"{""captured_at"": 1766497526000, ""creator_id"": 106617448243381, ""foot"": false, ""id"": ""6BijChMJKxIE4PtabTko8W"", ""image_id"": 1200818038063915, ""is_pano"": false, ""quality_score"": 0.6277787810383746}","LINESTRING (4.56238389 51.89000758, 4.56236243 51.89005394)",2026-05-20T08:29:43+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2710,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2710?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,488,488,LineString,"{""captured_at"": 1741449568480, ""creator_id"": 106617448243381, ""foot"": false, ""id"": ""WVjA1Fbcuow7EzQfSTCDGZ"", ""image_id"": 517851617668285, ""is_pano"": true, ""quality_score"": 0.8448727217496962}","LINESTRING (4.52636719 51.86417612, 4.52878118 51.86383823, 4.53026175 51.86369247, 4.53245044 51.86355996, 4.53459620 51.86352683, 4.53706384 51.86360634, 4.53851223 51.86372560, 4.54070091 51.86398399, 4.54217076 51.86421588, 4.54389811 51.86455377, 4.54557180 51.86495128, 4.54708457 51.86536867, 4.54890847 51.86596493, 4.55129027 51.86682619, 4.56199765 51.87094010, 4.56461549 51.87181451, 4.56528068 51.87196686, 4.56607461 51.87209272, 4.56743717 51.87217884, 4.56871390 51.87213909, 4.56958294 51.87201986, 4.57031250 51.87187413)",2026-05-20T08:29:43+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2710,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2710?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,489,489,LineString,"{""captured_at"": 1406999838000, ""creator_id"": 109083724655985, ""foot"": false, ""id"": ""j3m4vy2p6qqg3kj405kyy7"", ""image_id"": 1940679882775578, ""is_pano"": false, ""quality_score"": 0.6506956521739131}","LINESTRING (4.55619335 51.86901237, 4.54927325 51.86636906, 4.54765320 51.86583243, 4.54507828 51.86509704, 4.54326510 51.86469290, 4.54139829 51.86435501, 4.53852296 51.86400386, 4.53660250 51.86385148)",2026-05-20T08:29:43+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2710,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2710?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,490,490,LineString,"{""captured_at"": 1423911649000, ""creator_id"": 110475481178603, ""foot"": false, ""id"": ""das5vxeors8unx8fka19p9"", ""image_id"": 4006932702709935, ""is_pano"": false, ""quality_score"": 0.6025451263537906}","LINESTRING (4.56185818 51.89005394, 4.56518412 51.88194844, 4.56611753 51.88013377, 4.56694365 51.87880253, 4.56830621 51.87708709, 4.56940055 51.87582199, 4.57031250 51.87494766)",2026-05-20T08:29:43+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2710,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2710?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,491,491,LineString,"{""captured_at"": 1580976761000, ""creator_id"": 101587278753997, ""foot"": false, ""id"": ""jRKIr7eSTX8jwJgy-DDTQA"", ""image_id"": 3719439368181660, ""is_pano"": false, ""quality_score"": 0.591717236054816}","LINESTRING (4.56198692 51.89005394, 4.56503391 51.88241203, 4.56611753 51.88020662, 4.56698656 51.87880915, 4.56769466 51.87788852, 4.56885338 51.87653734, 4.57031250 51.87506689)",2026-05-20T08:29:43+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2710,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2710?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,492,492,LineString,"{""captured_at"": 1778777179914, ""creator_id"": 158325836319628, ""foot"": false, ""id"": ""qAmeBOKDU06CauXxkhyWZ7"", ""image_id"": 1628260915136412, ""is_pano"": true, ""quality_score"": 0.8184168987929433}","LINESTRING (4.56606388 51.88012715, 4.56705093 51.87863032, 4.56858516 51.87670292, 4.56919670 51.87600083, 4.57031250 51.87489467)",2026-05-20T08:29:43+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2710,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2710?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,493,493,LineString,"{""captured_at"": 1651331197000, ""creator_id"": 158325836319628, ""foot"": false, ""id"": ""bsHjI8VThkGPCO1ZmJ7woN"", ""image_id"": 718218202697301, ""is_pano"": false, ""quality_score"": 0.4608571428571429}","LINESTRING (4.56587076 51.88101462, 4.56473351 51.88355111, 4.56207275 51.89005394)",2026-05-20T08:29:43+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2710,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2710?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,494,494,LineString,"{""captured_at"": 1438589971771, ""creator_id"": 110475481178603, ""foot"": false, ""id"": ""jBaZ5yJR5jtW9lXExN72mA"", ""image_id"": 306439414215770, ""is_pano"": false, ""quality_score"": 0.6253029827315543}","LINESTRING (4.56183672 51.89005394, 4.56499100 51.88221997, 4.56578493 51.88055764, 4.56634283 51.87962380, 4.56731915 51.87825280, 4.56882119 51.87649759, 4.57031250 51.87498078)",2026-05-20T08:29:43+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2710,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2710?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,495,495,LineString,"{""captured_at"": 1603551688000, ""creator_id"": 101587278753997, ""foot"": false, ""id"": ""NQugNqsqt6cnB4U9Q3WkbI"", ""image_id"": 307735760984168, ""is_pano"": false, ""quality_score"": 0.6576880341880341}","LINESTRING (4.56505537 51.86292391, 4.56526995 51.86323531, 4.56513047 51.86337445, 4.56225514 51.86520304, 4.56118226 51.86562043, 4.56094623 51.86580593, 4.56082821 51.86606431, 4.56065655 51.86617031, 4.56039906 51.86621006, 4.55991626 51.86620344, 4.55812454 51.86608418, 4.55752373 51.86593181, 4.55665469 51.86553430, 4.55633283 51.86548792, 4.55619335 51.86552105, 4.55562472 51.86587881, 4.55527067 51.86602456)",2026-05-20T08:29:43+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2710,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2710?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,496,496,LineString,"{""captured_at"": 1755957835059, ""creator_id"": 106696114900796, ""foot"": false, ""id"": ""ESOoxt7YmrTenP8yDbk2uh"", ""image_id"": 1801756243775008, ""is_pano"": false, ""quality_score"": 0.7036499999999999}","LINESTRING (4.57031250 51.87466946, 4.56942201 51.87463634, 4.56863880 51.87454361, 4.56786633 51.87438464, 4.56679344 51.87404019, 4.56487298 51.87315921, 4.56030250 51.87073475, 4.55834985 51.86986694, 4.54875827 51.86621669, 4.54663396 51.86551442, 4.54442382 51.86493141, 4.54251409 51.86453389, 4.53976750 51.86413637, 4.53738570 51.86391111, 4.53537941 51.86381835, 4.53297615 51.86381173, 4.53096986 51.86391111, 4.52899575 51.86408999, 4.52636719 51.86442789)",2026-05-20T08:29:43+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2710,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2710?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,497,497,LineString,"{""captured_at"": 1507727562913, ""creator_id"": 107261771505928, ""foot"": false, ""id"": ""6_ehfZDGIvL6WoOwoeoDDg"", ""image_id"": 247652133813110, ""is_pano"": false, ""quality_score"": 0.6755782073813709}","LINESTRING (4.57031250 51.87551068, 4.56882119 51.87715994, 4.56834912 51.87784215, 4.56794143 51.87880253, 4.56799507 51.87907408, 4.56783414 51.87979600, 4.56749082 51.88053777, 4.56694365 51.88121993, 4.56584930 51.88225970, 4.56531286 51.88292859, 4.56486225 51.88390210, 4.56237316 51.89005394)",2026-05-20T08:29:43+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2710,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2710?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,498,498,LineString,"{""captured_at"": 1756050377318, ""creator_id"": 106696114900796, ""foot"": false, ""id"": ""sxmVkjq7IYM9AlXwDrZpob"", ""image_id"": 1364286998618268, ""is_pano"": false, ""quality_score"": 0.7331376811594202}","LINESTRING (4.57031250 51.87468271, 4.56956148 51.87468933, 4.56876755 51.87460985, 4.56798434 51.87446412, 4.56690073 51.87413955, 4.56526995 51.87342417, 4.56102133 51.87115870, 4.55875754 51.87012530, 4.55094695 51.86705806, 4.54711676 51.86569993, 4.54421997 51.86489166, 4.54193473 51.86441464, 4.54037905 51.86417612, 4.53880191 51.86399061, 4.53600168 51.86379185)",2026-05-20T08:29:43+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2710,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2710?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,499,499,LineString,"{""captured_at"": 1683574722318, ""creator_id"": 110896704476368, ""foot"": false, ""id"": ""JPNDw5Zns6q89y4TKCdgta"", ""image_id"": 1366613870577370, ""is_pano"": false, ""quality_score"": 0.35278461538461536}","LINESTRING (4.55593586 51.87870318, 4.55541015 51.87929926, 4.55473423 51.87913369, 4.55455184 51.87916680, 4.55409050 51.87974301)",2026-05-20T08:29:43+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2710,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2710?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,500,500,LineString,"{""captured_at"": 1470490142146, ""creator_id"": 110475481178603, ""foot"": false, ""id"": ""au37x6a2c7hqphmxis48yz"", ""image_id"": 774036619969015, ""is_pano"": false, ""quality_score"": 0.7054795204795206}","LINESTRING (4.56177235 51.89005394, 4.56368208 51.88541862, 4.56517339 51.88197493, 4.56589222 51.88051790, 4.56658959 51.87935225, 4.56758738 51.87800111, 4.56913233 51.87619291, 4.57031250 51.87498740)",2026-05-20T08:29:43+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2710,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2710?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,501,501,LineString,"{""captured_at"": 1683573786348, ""creator_id"": 110896704476368, ""foot"": false, ""id"": ""obQF6Lihuk9rSfw1DKTJOy"", ""image_id"": 633546428640135, ""is_pano"": false, ""quality_score"": 0.4669396551724137}","LINESTRING (4.52718258 51.86387136, 4.52968240 51.86361296, 4.53232169 51.86347383, 4.53569055 51.86347383, 4.53805089 51.86360634, 4.54035759 51.86385148, 4.54299688 51.86428213, 4.54744935 51.86524279, 4.54884410 51.86562705)",2026-05-20T08:29:43+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2710,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2710?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,502,502,LineString,"{""captured_at"": 1564943587333, ""creator_id"": 102518778654933, ""foot"": false, ""id"": ""jTewHgkoYf5ZKgPjZko9dg"", ""image_id"": 172308998141501, ""is_pano"": false, ""quality_score"": 0.3715699999999999}","LINESTRING (4.57031250 51.87538483, 4.56905723 51.87663669, 4.56749082 51.87851773, 4.56668615 51.87960393, 4.56607461 51.88057751, 4.56540942 51.88200804, 4.56211567 51.89005394)",2026-05-20T08:29:43+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2710,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2710?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,503,503,LineString,"{""captured_at"": 1662294629651, ""creator_id"": 110896704476368, ""foot"": false, ""id"": ""WwOq8gxEYflVr2AapmDMG4"", ""image_id"": 1227708294744611, ""is_pano"": false, ""quality_score"": 0.5920603448275861}","LINESTRING (4.57031250 51.87449724, 4.56412196 51.87209935, 4.56270576 51.87169527, 4.56038833 51.87120507, 4.55924034 51.87085398, 4.55814600 51.87039028, 4.55671906 51.86959534)",2026-05-20T08:29:43+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2710,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2710?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,504,504,LineString,"{""captured_at"": 1662205203481, ""creator_id"": 110896704476368, ""foot"": false, ""id"": ""Y95hzX8fRWreLyOIGSpDPM"", ""image_id"": 124737840155553, ""is_pano"": false, ""quality_score"": 0.6870258620689655}","LINESTRING (4.54862952 51.86589206, 4.55142975 51.86691231, 4.56210494 51.87101297, 4.56450820 51.87182113, 4.56581712 51.87209272, 4.56671834 51.87219209, 4.56763029 51.87222521, 4.56901431 51.87214572, 4.57031250 51.87191387)",2026-05-20T08:29:43+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2710,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2710?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,505,505,LineString,"{""captured_at"": 1438546563092, ""creator_id"": 109083724655985, ""foot"": false, ""id"": ""l4uayxd4e3fqa3lr8ylc0c"", ""image_id"": 185635883405101, ""is_pano"": false, ""quality_score"": 0.5938375}","LINESTRING (4.56163287 51.89005394, 4.56165433 51.89001421)",2026-05-20T08:29:43+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2710,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2710?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,506,506,LineString,"{""captured_at"": 1752578221160, ""creator_id"": 106617448243381, ""foot"": false, ""id"": ""FliVpwvrCAEWyX3QMSnes8"", ""image_id"": 1101809851867046, ""is_pano"": false, ""quality_score"": 0.680562}","LINESTRING (4.57031250 51.87549743, 4.56791997 51.87799449, 4.56720114 51.87890850, 4.56627846 51.88029272)",2026-05-20T08:29:43+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2710,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2710?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,507,507,LineString,"{""captured_at"": 1551705289000, ""creator_id"": 105625645010245, ""foot"": false, ""id"": ""w63o490wawnk85p8o3x81s"", ""image_id"": 192594399366271, ""is_pano"": false, ""quality_score"": 0.6916803607214428}","LINESTRING (4.56084967 51.89005394, 4.56116080 51.88949772, 4.56267357 51.88564377, 4.56286669 51.88476963, 4.56284523 51.88381601, 4.56303835 51.88357760, 4.56345677 51.88328621, 4.56373572 51.88268355, 4.56372499 51.88232593, 4.56340313 51.88164379, 4.56353188 51.88120668, 4.56367135 51.88100800, 4.56452966 51.88050466, 4.56478715 51.88024636, 4.56476569 51.87879590, 4.56496954 51.87826604, 4.56535578 51.87753085, 4.56569910 51.87726592, 4.56636429 51.87701423, 4.56729770 51.87651084, 4.56746936 51.87633201, 4.56690073 51.87459660, 4.56696510 51.87439788, 4.56738353 51.87382160, 4.56798434 51.87129782, 4.56816673 51.87105934, 4.56840277 51.87094010, 4.56987262 51.87088048, 4.57031250 51.87082086)",2026-05-20T08:29:43+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2710,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2710?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,508,508,LineString,"{""captured_at"": 1527953938175, ""creator_id"": 101587278753997, ""foot"": false, ""id"": ""6zhRwPe6TCyEXZ3E5ltQ9g"", ""image_id"": 787831761927695, ""is_pano"": false, ""quality_score"": 0.5549458483754514}","LINESTRING (4.57031250 51.87714007, 4.56931472 51.87789514, 4.56750154 51.87945160, 4.56683636 51.88016026, 4.56611753 51.88118019, 4.56537724 51.88246501, 4.56474423 51.88378290, 4.56369281 51.88617354, 4.56212640 51.89005394)",2026-05-20T08:29:43+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2710,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2710?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,509,509,LineString,"{""captured_at"": 1538757995967, ""creator_id"": 110475481178603, ""foot"": false, ""id"": ""UvrVOULyQyS8rOavDm20Gg"", ""image_id"": 754638208580214, ""is_pano"": false, ""quality_score"": 0.51375}","LINESTRING (4.56138611 51.89005394, 4.56593513 51.88003443, 4.56664324 51.87825942, 4.55464840 51.86872751, 4.55162287 51.86760130)",2026-05-20T08:29:43+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2710,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2710?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,510,510,LineString,"{""captured_at"": 1761651869920, ""creator_id"": 106617448243381, ""foot"": false, ""id"": ""GZn2OVJdYvCq4oiIB1R9AU"", ""image_id"": 1151168283200162, ""is_pano"": false, ""quality_score"": 0.680096}","LINESTRING (4.56295252 51.87129782, 4.56486225 51.87188737, 4.56570983 51.87205298, 4.56658959 51.87215234, 4.56750154 51.87219209, 4.56856370 51.87216559, 4.56944346 51.87206623, 4.57031250 51.87189400)",2026-05-20T08:29:43+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2710,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2710?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,511,511,LineString,"{""captured_at"": 1486981606028, ""creator_id"": 101587278753997, ""foot"": false, ""id"": ""xw3ng2m0x6jwg4fx3doiju"", ""image_id"": 505071297595460, ""is_pano"": false, ""quality_score"": 0.6400009990009989}","LINESTRING (4.55385447 51.86925086, 4.55396175 51.86917136, 4.55412269 51.86919786, 4.55406904 51.86931048, 4.55385447 51.86948272, 4.55409050 51.86964171, 4.55413342 51.86974108, 4.55401540 51.86982720, 4.55384374 51.86986032, 4.55371499 51.86981395, 4.55237389 51.86929061, 4.55217004 51.86932373, 4.55097914 51.87009880, 4.55009937 51.87051614, 4.54949856 51.87070825, 4.54812527 51.87090698, 4.54765320 51.87105272, 4.54696655 51.87103284, 4.54579711 51.87129119, 4.54508901 51.87152304, 4.54458475 51.87175489, 4.54361916 51.87237756, 4.54309344 51.87280151, 4.54256773 51.87333143, 4.54185963 51.87412630, 4.54118371 51.87504039, 4.54063654 51.87600745, 4.53962803 51.87827929, 4.53889847 51.87949133, 4.53792214 51.88063049, 4.53657031 51.88172989, 4.53628063 51.88204778, 4.53611970 51.88210076, 4.53580856 51.88208089, 4.53505754 51.88160405, 4.53396320 51.88106760, 4.52636719 51.87847799)",2026-05-20T08:29:43+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2710,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2710?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,512,512,LineString,"{""captured_at"": 1532819307358, ""creator_id"": 110475481178603, ""foot"": false, ""id"": ""pg8aI3JlQRGDvWI_VtOASA"", ""image_id"": 918256785626304, ""is_pano"": false, ""quality_score"": 0.07987022016222482}","LINESTRING (4.57031250 51.87557691, 4.56913233 51.87687513, 4.56844568 51.87780904, 4.56822038 51.87832565, 4.56780195 51.88007416, 4.56748009 51.88066361, 4.56701875 51.88120668, 4.56583858 51.88229944, 4.56538796 51.88289548, 4.56514120 51.88332594, 4.56415415 51.88557093, 4.56235170 51.89005394)",2026-05-20T08:29:43+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2710,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2710?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,513,513,LineString,"{""captured_at"": 1526402424000, ""creator_id"": 105625645010245, ""foot"": false, ""id"": ""948taffl8j1hc3hsy6euoe"", ""image_id"": 757572624946832, ""is_pano"": false, ""quality_score"": 0.7175094905094904}","LINESTRING (4.55434799 51.86806504, 4.55545306 51.86727006, 4.55578566 51.86683281, 4.55606461 51.86658106, 4.55650449 51.86633594, 4.55720186 51.86616369, 4.55771685 51.86579931, 4.55777049 51.86574630, 4.55771685 51.86559393, 4.55891848 51.86487178, 4.56150413 51.86292391)",2026-05-20T08:29:43+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2710,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2710?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,514,514,LineString,"{""captured_at"": 1686126603999, ""creator_id"": 158325836319628, ""foot"": false, ""id"": ""WGMAqkDHghPTJwSusvQ78L"", ""image_id"": 217554024479964, ""is_pano"": false, ""quality_score"": 0.51872}","LINESTRING (4.56182599 51.89005394, 4.56252337 51.88841838)",2026-05-20T08:29:43+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2710,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2710?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,515,515,LineString,"{""captured_at"": 1753771758402, ""creator_id"": 103198898589938, ""foot"": false, ""id"": ""bnl0OEwgs7tTCyQm4u13Vf"", ""image_id"": 1088708209442715, ""is_pano"": false, ""quality_score"": 0.5365384615384616}","LINESTRING (4.54453111 51.86348046, 4.54504609 51.86292391)",2026-05-20T08:29:43+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2710,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2710?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,516,516,LineString,"{""captured_at"": 1566282138143, ""creator_id"": 109038924664604, ""foot"": false, ""id"": ""ez7bjw3en56e4jvaowg1c7"", ""image_id"": 191054806213128, ""is_pano"": false, ""quality_score"": 0.6136381909547738}","LINESTRING (4.57031250 51.87451711, 4.56508756 51.87250342, 4.56385374 51.87207285, 4.56265211 51.87174164, 4.56015229 51.87119183, 4.55940127 51.87095335, 4.55801725 51.87035715, 4.55638647 51.86946947, 4.55533504 51.86897262, 4.55140829 51.86745555, 4.54795361 51.86619019, 4.54679489 51.86580593, 4.54482079 51.86524942, 4.54325438 51.86487178, 4.54212785 51.86465315)",2026-05-20T08:29:43+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2710,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2710?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,517,517,LineString,"{""captured_at"": 1686147936000, ""creator_id"": 158325836319628, ""foot"": false, ""id"": ""lPtnbKiwCvR7F4XSoZ8Wga"", ""image_id"": 228048279991163, ""is_pano"": false, ""quality_score"": 0.42317647058823527}","LINESTRING (4.56673980 51.87952445, 4.56628919 51.88021325)",2026-05-20T08:29:43+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2710,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2710?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,518,518,LineString,"{""captured_at"": 1607416818000, ""creator_id"": 101587278753997, ""foot"": false, ""id"": ""7c0lg4bl4xu9eo3lepwl4g"", ""image_id"": 519643395881876, ""is_pano"": false, ""quality_score"": 0.52235914552737}","LINESTRING (4.56192255 51.89005394, 4.56466913 51.88277627, 4.56549525 51.88090866, 4.56641793 51.87941186, 4.56757665 51.87788189, 4.56920743 51.87602732, 4.57031250 51.87486817)",2026-05-20T08:29:43+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2710,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2710?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,519,519,LineString,"{""captured_at"": 1612864088000, ""creator_id"": 101587278753997, ""foot"": false, ""id"": ""cyURF0L8CBkx7TdalIvG5Z"", ""image_id"": 1357558814619090, ""is_pano"": false, ""quality_score"": 0.566086}","LINESTRING (4.56168652 51.89005394, 4.56266284 51.88757741, 4.56333876 51.88557755, 4.56487298 51.88170339, 4.56653595 51.87843825, 4.56671834 51.87761696, 4.56672907 51.87680228, 4.56655741 51.87598758, 4.56620336 51.87519936, 4.56578493 51.87464296, 4.56505537 51.87392096, 4.56440091 51.87343741, 4.56367135 51.87300685, 4.56054926 51.87155616)",2026-05-20T08:29:43+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2710,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2710?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,520,520,LineString,"{""captured_at"": 1493285572647, ""creator_id"": 101587278753997, ""foot"": false, ""id"": ""naym9i2m82kpjxkugw5q18"", ""image_id"": 497460364937606, ""is_pano"": false, ""quality_score"": 0.6098321678321679}","LINESTRING (4.56180453 51.89005394, 4.56505537 51.88213387, 4.56617117 51.87999469, 4.56695437 51.87877603, 4.56769466 51.87782228, 4.56917524 51.87606044, 4.57031250 51.87492779)",2026-05-20T08:29:43+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2710,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2710?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,521,521,LineString,"{""captured_at"": 1686147997000, ""creator_id"": 158325836319628, ""foot"": false, ""id"": ""IjzSUVY7HWb9LXfnx5lK4c"", ""image_id"": 545375087592576, ""is_pano"": false, ""quality_score"": 0.5300947368421052}","LINESTRING (4.56626773 51.88024636, 4.56563473 51.88139212, 4.56421852 51.88471003)",2026-05-20T08:29:43+00:00
mapillary,mapillary_mly1_public_vtp,13,13,4199,2710,https://tiles.mapillary.com/maps/vtp/mly1_public/2/13/4199/2710?access_token=MLY%7C8443722902364390%7C832fa01211e391f5fd88c8a6186d2ff8,sequence,522,522,LineString,"{""captured_at"": 1761659562000, ""creator_id"": 106617448243381, ""foot"": false, ""id"": ""5UZqo6zOlMHFaD9LkiEXwn"", ""image_id"": 1276205564177314, ""is_pano"": false, ""quality_score"": 0.6926952595936795}","LINESTRING (4.56894994 51.87210597, 4.57031250 51.87186750)",2026-05-20T08:29:43+00:00
